Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic
Protected Function Template,"apollo::canbus::MessageManager::AddRecvProtocolData",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Protected Function Template,"apollo::canbus::MessageManager::AddSendProtocolData",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Public Function,"apollo::canbus::MessageManager::GetChassisDetail",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,3,2,0,0,0,3,5,2,1,0,2,2,,,1,,0.00,
Public Function,"apollo::canbus::MessageManager::GetMutableProtocolDataById",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,4,0,0,0,1,3,3,0,0,3,2,,,1,,0.00,
Public Virtual Function,"apollo::canbus::MessageManager::Parse",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,0,27,8,16,3,0,0,5,14,15,6,0,12,5,,,2,,0.11,
Public Function,"apollo::canbus::MessageManager::ResetSendMessages",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,2,0,0,0,0,0,2,1,1,0,0,1,,,0,,0.00,
Class,"apollo::canbus::MockMessageManager",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager_test.cc,4,0,4,0,1,,,,,1,1,0,,0,0,,,,,6,0,0,0,0,1,8,0,0,0,0,1,,7,0,7,2,2,0,0,0,,,3,1,0,2,,1,1,0,0,0.00,1
Public Function,"apollo::canbus::MockMessageManager::MockMessageManager",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,4,2,2,0,0,2,1,,,0,,0.00,
Class,"apollo::canbus::MockProtocolData",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager_test.cc,1,0,1,0,1,,,,,1,0,0,,0,1,,,,,4,0,0,0,0,1,11,0,0,0,0,1,,5,0,5,2,0,0,0,0,,,2,2,0,0,,1,1,0,100,0.00,1
Public Function,"apollo::canbus::MockProtocolData::MockProtocolData",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,,,0,,0.00,
Class,"apollo::canbus::ProtocolData",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.h,3,0,3,0,1,,,,,0,1,22,,2,0,,,,,8,1,1,0,0,10,10,4,0,0,0,10,,94,9,43,16,7,45,0,0,,,20,14,0,6,,2,0,1,90,1.05,9
Public Static Function Template,"apollo::canbus::ProtocolData::BoundedValue",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Public Static Function,"apollo::canbus::ProtocolData::CalculateCheckSum",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,4,4,0,0,0,1,5,6,2,0,4,2,,,1,,0.00,
Public Virtual Const Function,"apollo::canbus::ProtocolData::GetLength",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Virtual Const Function,"apollo::canbus::ProtocolData::GetPeriod",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,0,0,1,2,2,1,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::ProtocolData::Parse",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,,,0,,1.00,
Public Const Function,"apollo::canbus::ProtocolData::Parse",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,0,0,0,0,0,1,0,0,0,0,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::ProtocolData::Reset",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::ProtocolData::UpdateData",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,,,0,,1.00,
Class,"apollo::canbus::SenderMessage",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.h,6,1,6,0,2,,,,,0,4,0,,0,1,,,,,9,6,4,0,2,8,8,2,0,0,0,8,,113,14,60,14,17,39,0,0,,,34,20,0,17,,3,0,2,80,0.65,11
Public Function,"apollo::canbus::SenderMessage::CanFrame",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,3,2,1,1,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::SenderMessage::SenderMessage",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,2,1,0,0,0,2,0,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::SenderMessage::SenderMessage",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,3,15,4,7,0,0,0,8,9,10,4,0,7,3,,,2,,0.00,
Public Function,"apollo::canbus::SenderMessage::Update",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,9,2,3,0,0,0,2,5,3,1,0,3,2,,,1,,0.00,
Public Function,"apollo::canbus::SenderMessage::UpdateCurrPeriod",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,3,0,0,0,1,2,3,0,0,3,2,,,1,,0.00,
Public Const Function,"apollo::canbus::SenderMessage::curr_period",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::SenderMessage::message_id",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,4,5,0,0,0,6,5,5,3,0,4,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,1,18,3,16,0,0,0,8,16,16,2,0,15,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,0,21,3,19,0,0,0,6,19,19,2,0,18,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,7,0,0,0,4,7,7,2,0,6,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,3,8,0,0,0,7,8,8,2,0,7,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,3,5,0,0,0,4,5,5,2,0,3,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_factory_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2,5,2,3,0,6,2,3,3,3,1,0,3,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,3,20,6,17,0,0,0,19,18,17,5,0,14,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_receiver_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,1,10,4,7,0,0,0,9,8,7,3,0,4,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,0,0,4,2,2,1,0,2,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\protocol_data_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,3,0,0,0,2,3,3,2,0,2,1,,,0,,0.00,
Function,"apollo::canbus::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,1,13,5,6,0,0,0,4,10,7,4,0,4,1,,,0,,0.00,
Function,"apollo::canbus::TEST_F",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Function,"apollo::canbus::TEST_F",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,0,0,3,2,1,1,0,0,1,,,0,,0.00,
Struct,"apollo::canbus::TestCanParam",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,9,0,9,0,1,,,,,0,1,0,,0,0,,,,,4,10,0,0,10,2,2,0,0,0,0,2,,23,2,21,2,0,0,0,0,,,11,11,0,0,,1,0,0,100,0.00,1
Public Function,"apollo::canbus::TestCanParam::print",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,1,0,0,0,0,0,1,0,0,0,0,1,,,0,,0.00,
Abstract Class,"apollo::canbus::VehicleController",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_controller.h,31,2,28,1,5,,,,,0,4,1,,0,0,,,,,24,7,0,4,3,23,23,0,0,5,0,18,,235,25,155,12,44,58,0,0,,,68,34,0,34,,9,0,2,99,0.37,19
Public Function,"apollo::canbus::VehicleController::SetDrivingMode",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_controller.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,3,50,2,19,2,0,0,1,20,17,0,0,17,9,,,2,,0.04,
Public Function,"apollo::canbus::VehicleController::Update",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_controller.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,6,54,4,25,1,0,0,5,24,20,3,0,17,8,,,2,,0.02,
Public Function,"apollo::canbus::VehicleController::driving_mode",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_controller.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,0,0,0,0,2,2,1,1,0,0,1,,,0,,0.00,
Public Function,"apollo::canbus::VehicleController::set_driving_mode",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_controller.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,0,0,0,0,1,2,1,1,0,0,1,,,0,,0.00,
Class,"apollo::canbus::VehicleFactory",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_factory.h,8,0,8,0,2,,,,,0,0,0,,0,0,,,,,5,0,0,0,0,2,2,0,0,0,0,2,,32,1,24,5,5,7,0,0,,,6,3,0,3,,2,0,1,0,0.29,3
Public Function,"apollo::canbus::VehicleFactory::CreateVehicle",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,3,5,0,0,0,1,4,4,1,0,3,2,,,1,,0.00,
Public Function,"apollo::canbus::VehicleFactory::RegisterVehicleFactory",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\vehicle_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,0,0,0,0,0,2,0,0,0,0,1,,,0,,0.00,
Class,"apollo::canbus::can::EsdCanClient",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client.h,40,3,22,4,4,,,,,1,1,0,,0,0,,,,,9,4,0,0,4,7,16,0,0,0,0,7,,297,23,150,24,36,58,31,37,,,53,23,0,31,,6,1,2,100,0.39,23
Public Function,"apollo::canbus::can::EsdCanClient::GetErrorString",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,110,6,36,7,10,2,31,37,4,11,10,4,0,6,3,,,2,,0.06,
Public Function,"apollo::canbus::can::EsdCanClient::Init",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,1,3,0,0,0,1,4,3,0,0,3,2,,,1,,0.00,
Public Function,"apollo::canbus::can::EsdCanClient::Receive",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35,4,29,5,7,2,0,0,2,16,10,3,0,8,6,,,1,,0.07,
Public Function,"apollo::canbus::can::EsdCanClient::Send",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,2,21,4,5,1,0,0,1,13,8,2,0,6,4,,,1,,0.05,
Public Function,"apollo::canbus::can::EsdCanClient::Start",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49,4,26,4,7,19,0,0,2,14,8,3,0,5,5,,,1,,0.73,
Public Virtual Function,"apollo::canbus::can::EsdCanClient::Stop",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,11,2,4,0,0,0,1,4,4,1,0,3,3,,,2,,0.00,
Class,"apollo::canbus::can::FakeCanClient",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client.h,8,0,7,0,2,,,,,1,0,0,,0,1,,,,,9,3,2,0,1,7,16,0,0,0,0,7,,105,9,61,13,19,36,0,0,,,35,14,0,21,,4,1,2,89,0.59,12
Public Virtual Function,"apollo::canbus::can::FakeCanClient::GetErrorString",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,0,0,3,1,1,0,0,1,1,,,0,,0.33,
Public Function,"apollo::canbus::can::FakeCanClient::Init",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::can::FakeCanClient::Receive",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,20,5,11,0,0,0,2,15,15,3,0,12,4,,,2,,0.00,
Public Function,"apollo::canbus::can::FakeCanClient::Send",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,1,18,3,6,0,0,0,2,11,8,1,0,7,4,,,1,,0.00,
Public Function,"apollo::canbus::can::FakeCanClient::Start",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::can::FakeCanClient::Stop",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Class,"apollo::canbus::can::FakeCanClientTest",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client_test.cc,16,0,16,0,1,,,,,0,0,0,,0,1,,,,,4,10,0,6,4,1,1,0,0,0,0,1,,34,3,31,2,6,0,0,0,,,18,12,0,6,,1,0,0,45,0.00,1
Public Virtual Function,"apollo::canbus::can::FakeCanClientTest::SetUp",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,0,16,1,6,0,0,0,6,14,6,0,0,6,1,,,0,,0.00,
Function,"apollo::canbus::can::TEST",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\esd\esd_can_client_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,1,19,6,6,0,0,0,5,14,8,5,0,4,1,,,0,,0.00,
Function,"apollo::canbus::can::TEST_F",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,1,17,6,6,0,0,0,1,15,13,5,0,8,3,,,2,,0.00,
Function,"apollo::canbus::can::TEST_F",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\fake\fake_can_client_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,7,4,0,0,0,0,1,5,3,3,0,0,1,,,0,,0.00,
Class,"apollo::canbus::lincoln::Accel6b",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\accel_6b.h,11,0,11,0,2,,,,,1,1,0,,0,1,,,,,7,0,0,0,0,4,14,4,0,3,0,1,,92,3,56,24,30,33,0,0,,,32,20,0,24,,2,1,1,100,0.59,7
Public Const Function,"apollo::canbus::lincoln::Accel6b::Parse",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\accel_6b.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,6,0,0,0,3,3,3,0,0,3,1,,,0,,0.00,
Private Const Function,"apollo::canbus::lincoln::Accel6b::lateral_acceleration",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\accel_6b.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,12,7,8,0,0,0,4,7,8,5,0,7,2,,,1,,0.00,
Private Const Function,"apollo::canbus::lincoln::Accel6b::longitudinal_acceleration",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\accel_6b.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,12,7,8,0,0,0,4,7,8,5,0,7,2,,,1,,0.00,
Private Const Function,"apollo::canbus::lincoln::Accel6b::vertical_acceleration",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\accel_6b.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,12,7,8,0,0,0,4,7,8,5,0,7,2,,,1,,0.00,
Class,"apollo::canbus::lincoln::Accel6bTest",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\accel_6b_test.cc,1,0,1,0,1,,,,,0,0,0,,0,0,,,,,4,0,0,0,0,1,1,0,0,0,0,1,,4,0,4,2,0,0,0,0,,,1,1,0,0,,1,0,0,0,0.00,1
Class,"apollo::canbus::lincoln::Accel6bTest",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\fuellevel_72_test.cc,1,0,1,0,1,,,,,0,0,0,,0,0,,,,,4,0,0,0,0,1,1,0,0,0,0,1,,4,0,4,2,0,0,0,0,,,1,1,0,0,,1,0,0,0,0.00,1
Class,"apollo::canbus::lincoln::Accel6bTest",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\gear_66_test.cc,1,0,1,0,1,,,,,0,0,0,,0,0,,,,,4,0,0,0,0,1,1,0,0,0,0,1,,4,0,4,2,0,0,0,0,,,1,1,0,0,,1,0,0,0,0.00,1
Public Virtual Function,"apollo::canbus::lincoln::Accel6bTest::SetUp",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\accel_6b_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::lincoln::Accel6bTest::SetUp",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\fuellevel_72_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::lincoln::Accel6bTest::SetUp",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\gear_66_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Class,"apollo::canbus::lincoln::Brake60",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\brake_60.h,7,0,7,0,1,,,,,1,1,0,,0,1,,,,,17,6,6,0,0,14,24,1,0,8,0,6,,192,16,112,23,56,64,0,0,,,73,30,0,49,,2,1,1,84,0.57,17
Public Virtual Const Function,"apollo::canbus::lincoln::Brake60::GetPeriod",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\brake_60.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,0,0,1,2,2,1,0,1,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::lincoln::Brake60::Reset",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\brake_60.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,1,6,0,0,0,6,6,6,0,0,6,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::lincoln::Brake60::UpdateData",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\brake_60.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,7,1,5,0,0,0,5,5,5,0,0,5,1,,,0,,0.00,
Private Function,"apollo::canbus::lincoln::Brake60::disable_boo_cmd",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\brake_60.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,2,2,2,0,0,2,1,,,0,,0.00,
Private Function,"apollo::canbus::lincoln::Brake60::enable_boo_cmd",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\brake_60.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,2,2,2,0,0,2,1,,,0,,0.00,
Private Function,"apollo::canbus::lincoln::Brake60::set_boo_cmd_p",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln\protocol\brake_60.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,5,0,0,0,4,3,4,1,0,4,2,,,1,,0.00,
